add device 1: /dev/input/event0
  name:     "ACCDET"
add device 2: /dev/input/event2
  name:     "mtk-tpd"
add device 3: /dev/input/event1
  name:     "mtk-kpd"
[ 2958827.007296] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000224            
[ 2958827.007296] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000001            
[ 2958827.007296] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    000001cc            
[ 2958827.007296] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000002            
[ 2958827.007296] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000223            
[ 2958827.007296] /dev/input/event2: EV_SYN       SYN_REPORT           00000000            
[ 2958827.015086] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000000            
[ 2958827.015086] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    00000114            
[ 2958827.015086] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000246            
[ 2958827.015086] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000001            
[ 2958827.015086] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    000001c4            
[ 2958827.015086] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    000001ee            
[ 2958827.015086] /dev/input/event2: EV_ABS       ABS_MT_TOUCH_MAJOR   00000009            
[ 2958827.015086] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000002            
[ 2958827.015086] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    0000025f            
[ 2958827.015086] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000243            
[ 2958827.015086] /dev/input/event2: EV_SYN       SYN_REPORT           00000000            
[ 2958827.023948] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000000            
[ 2958827.023948] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    00000112            
[ 2958827.023948] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000269            
[ 2958827.023948] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000001            
[ 2958827.023948] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    000001c3            
[ 2958827.023948] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    0000020f            
[ 2958827.023948] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000002            
[ 2958827.023948] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000262            
[ 2958827.023948] /dev/input/event2: EV_SYN       SYN_REPORT           00000000            
[ 2958827.031825] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000000            
[ 2958827.031825] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    00000110            
[ 2958827.031825] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    0000028a            
[ 2958827.031825] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000001            
[ 2958827.031825] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    000001c2            
[ 2958827.031825] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000230            
[ 2958827.031825] /dev/input/event2: EV_ABS       ABS_MT_TOUCH_MAJOR   0000000a            
[ 2958827.031825] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000002            
[ 2958827.031825] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    0000025e            
[ 2958827.031825] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000286            
[ 2958827.031825] /dev/input/event2: EV_SYN       SYN_REPORT           00000000            
[ 2958827.040687] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000000            
[ 2958827.040687] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    0000010e            
[ 2958827.040687] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    000002ac            
[ 2958827.040687] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000001            
[ 2958827.040687] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    000001c1            
[ 2958827.040687] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000251            
[ 2958827.040687] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000002            
[ 2958827.040687] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    0000025d            
[ 2958827.040687] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    000002aa            
[ 2958827.040687] /dev/input/event2: EV_SYN       SYN_REPORT           00000000            
[ 2958827.048574] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000000            
[ 2958827.048574] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    0000010d            
[ 2958827.048574] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    000002c4            
[ 2958827.048574] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000001            
[ 2958827.048574] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000268            
[ 2958827.048574] /dev/input/event2: EV_ABS       ABS_MT_TOUCH_MAJOR   00000009            
[ 2958827.048574] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000002            
[ 2958827.048574] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    0000025c            
[ 2958827.048574] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    000002ca            
[ 2958827.048574] /dev/input/event2: EV_SYN       SYN_REPORT           00000000            
[ 2958827.057251] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000000            
[ 2958827.057251] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    000002db            
[ 2958827.057251] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000001            
[ 2958827.057251] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    0000027f            
[ 2958827.057251] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000002            
[ 2958827.057251] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    0000025b            
[ 2958827.057251] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    000002ea            
[ 2958827.057251] /dev/input/event2: EV_SYN       SYN_REPORT           00000000            
[ 2958827.065302] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000000            
[ 2958827.065302] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    000002f4            
[ 2958827.065302] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000001            
[ 2958827.065302] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    000001c2            
[ 2958827.065302] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    0000029a            
[ 2958827.065302] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000002            
[ 2958827.065302] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000304            
[ 2958827.065302] /dev/input/event2: EV_SYN       SYN_REPORT           00000000            
[ 2958827.073921] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000000            
[ 2958827.073921] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    0000010e            
[ 2958827.073921] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    0000030e            
[ 2958827.073921] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000001            
[ 2958827.073921] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    000001c3            
[ 2958827.073921] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    000002b6            
[ 2958827.073921] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000002            
[ 2958827.073921] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    0000031e            
[ 2958827.073921] /dev/input/event2: EV_SYN       SYN_REPORT           00000000            
[ 2958827.082040] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000000            
[ 2958827.082040] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    0000010f            
[ 2958827.082040] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000328            
[ 2958827.082040] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000001            
[ 2958827.082040] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    000001c4            
[ 2958827.082040] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    000002d0            
[ 2958827.082040] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000002            
[ 2958827.082040] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000339            
[ 2958827.082040] /dev/input/event2: EV_ABS       ABS_MT_TOUCH_MAJOR   00000007            
[ 2958827.082040] /dev/input/event2: EV_SYN       SYN_REPORT           00000000            
[ 2958827.090584] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000000            
[ 2958827.090584] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    00000110            
[ 2958827.090584] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000343            
[ 2958827.090584] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000001            
[ 2958827.090584] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    000001c6            
[ 2958827.090584] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    000002eb            
[ 2958827.090584] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000002            
[ 2958827.090584] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    0000025c            
[ 2958827.090584] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000354            
[ 2958827.090584] /dev/input/event2: EV_SYN       SYN_REPORT           00000000            
[ 2958827.098740] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000000            
[ 2958827.098740] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    00000111            
[ 2958827.098740] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    0000035e            
[ 2958827.098740] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000001            
[ 2958827.098740] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    000001c8            
[ 2958827.098740] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000308            
[ 2958827.098740] /dev/input/event2: EV_ABS       ABS_MT_TOUCH_MAJOR   00000008            
[ 2958827.098740] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000002            
[ 2958827.098740] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    0000025d            
[ 2958827.098740] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000370            
[ 2958827.098740] /dev/input/event2: EV_ABS       ABS_MT_TOUCH_MAJOR   00000006            
[ 2958827.098740] /dev/input/event2: EV_SYN       SYN_REPORT           00000000            
[ 2958827.107233] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000000            
[ 2958827.107233] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    00000112            
[ 2958827.107233] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    0000037a            
[ 2958827.107233] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000001            
[ 2958827.107233] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    000001ca            
[ 2958827.107233] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000324            
[ 2958827.107233] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000002            
[ 2958827.107233] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    0000025e            
[ 2958827.107233] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    0000038e            
[ 2958827.107233] /dev/input/event2: EV_SYN       SYN_REPORT           00000000            
[ 2958827.115411] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000000            
[ 2958827.115411] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    00000113            
[ 2958827.115411] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000397            
[ 2958827.115411] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000001            
[ 2958827.115411] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    000001cb            
[ 2958827.115411] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000341            
[ 2958827.115411] /dev/input/event2: EV_ABS       ABS_MT_TOUCH_MAJOR   00000007            
[ 2958827.115411] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000002            
[ 2958827.115411] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    000003a8            
[ 2958827.115411] /dev/input/event2: EV_SYN       SYN_REPORT           00000000            
[ 2958827.124448] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000000            
[ 2958827.124448] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    00000114            
[ 2958827.124448] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    000003b4            
[ 2958827.124448] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000001            
[ 2958827.124448] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    000001cc            
[ 2958827.124448] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    0000035e            
[ 2958827.124448] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000002            
[ 2958827.124448] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    0000025f            
[ 2958827.124448] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    000003c4            
[ 2958827.124448] /dev/input/event2: EV_SYN       SYN_REPORT           00000000            
[ 2958827.132252] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000000            
[ 2958827.132252] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    000003d3            
[ 2958827.132252] /dev/input/event2: EV_ABS       ABS_MT_TOUCH_MAJOR   00000007            
[ 2958827.132252] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000001            
[ 2958827.132252] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    000001cd            
[ 2958827.132252] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    0000037d            
[ 2958827.132252] /dev/input/event2: EV_ABS       ABS_MT_TOUCH_MAJOR   00000008            
[ 2958827.132252] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000002            
[ 2958827.132252] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    00000260            
[ 2958827.132252] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    000003e2            
[ 2958827.132252] /dev/input/event2: EV_ABS       ABS_MT_TOUCH_MAJOR   00000008            
[ 2958827.132252] /dev/input/event2: EV_SYN       SYN_REPORT           00000000            
[ 2958827.141090] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000000            
[ 2958827.141090] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    00000115            
[ 2958827.141090] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    000003f2            
[ 2958827.141090] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000001            
[ 2958827.141090] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    000001ce            
[ 2958827.141090] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    0000039b            
[ 2958827.141090] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000002            
[ 2958827.141090] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    00000261            
[ 2958827.141090] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000402            
[ 2958827.141090] /dev/input/event2: EV_SYN       SYN_REPORT           00000000            
[ 2958827.148867] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000000            
[ 2958827.148867] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000411            
[ 2958827.148867] /dev/input/event2: EV_ABS       ABS_MT_TOUCH_MAJOR   00000008            
[ 2958827.148867] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000001            
[ 2958827.148867] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    000001cf            
[ 2958827.148867] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    000003ba            
[ 2958827.148867] /dev/input/event2: EV_ABS       ABS_MT_TOUCH_MAJOR   0000000a            
[ 2958827.148867] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000002            
[ 2958827.148867] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    0000041f            
[ 2958827.148867] /dev/input/event2: EV_SYN       SYN_REPORT           00000000            
[ 2958827.157788] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000000            
[ 2958827.157788] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    00000116            
[ 2958827.157788] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000430            
[ 2958827.157788] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000001            
[ 2958827.157788] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    000001d0            
[ 2958827.157788] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    000003da            
[ 2958827.157788] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000002            
[ 2958827.157788] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    00000262            
[ 2958827.157788] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    0000043b            
[ 2958827.157788] /dev/input/event2: EV_SYN       SYN_REPORT           00000000            
[ 2958827.165604] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000000            
[ 2958827.165604] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    00000115            
[ 2958827.165604] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000452            
[ 2958827.165604] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000001            
[ 2958827.165604] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    000003f8            
[ 2958827.165604] /dev/input/event2: EV_ABS       ABS_MT_TOUCH_MAJOR   00000009            
[ 2958827.165604] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000002            
[ 2958827.165604] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    0000045d            
[ 2958827.165604] /dev/input/event2: EV_ABS       ABS_MT_TOUCH_MAJOR   00000007            
[ 2958827.165604] /dev/input/event2: EV_SYN       SYN_REPORT           00000000            
[ 2958827.174408] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000000            
[ 2958827.174408] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    00000114            
[ 2958827.174408] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000473            
[ 2958827.174408] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000001            
[ 2958827.174408] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    000001d1            
[ 2958827.174408] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000418            
[ 2958827.174408] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000002            
[ 2958827.174408] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    0000047e            
[ 2958827.174408] /dev/input/event2: EV_SYN       SYN_REPORT           00000000            
[ 2958827.182331] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000000            
[ 2958827.182331] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    00000113            
[ 2958827.182331] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000495            
[ 2958827.182331] /dev/input/event2: EV_ABS       ABS_MT_TOUCH_MAJOR   00000006            
[ 2958827.182331] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000001            
[ 2958827.182331] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    00000438            
[ 2958827.182331] /dev/input/event2: EV_ABS       ABS_MT_TOUCH_MAJOR   00000008            
[ 2958827.182331] /dev/input/event2: EV_ABS       ABS_MT_SLOT          00000002            
[ 2958827.182331] /dev/input/event2: EV_ABS       ABS_MT_POSITION_X    00000261            
[ 2958827.182331] /dev/input/event2: EV_ABS       ABS_MT_POSITION_Y    0000049d            
